url,genre_cleaned,genre_len,main_genre,artist,album,score,genre,label,reviewer,album_year,review_date,length,artist_id,followers_count,review_datetime,review_year,reviewer_reviews,review_release_difference,artist_reviews,artist_review_number,matched
https://www.pitchfork.com/reviews/albums/b12-electro-soma-i-ii/,['Electronic'],1,Electronic,B12,Electro-Soma I + II,7.7,Electronic,Warp,Ben Cardew,1993.0,2017-08-26,780,66I0uUVKgpOPlEjTiy87nm,21995.0,2017-08-26,2017,175,24.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/baalti-mela-ep/,['Electronic'],1,Electronic,Baalti,MelaEP,7.6,Electronic,Steel City Dance Discs,Vrinda Jagota,2025.0,2025-02-28,620,2CtpjGWvsq4QnUIx9PHDAN,8176.0,2025-02-28,2025,41,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/baauer-planets-mad/,['Electronic'],1,Electronic,Baauer,Planet’s Mad,6.8,Electronic,LuckyMe,Dani Blum,2020.0,2020-06-22,606,25fqWEebq6PoiGQIHIrdtv,198372.0,2020-06-22,2020,64,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/baba-stiltz-showtime-ep/,['Electronic'],1,Electronic,Baba Stiltz,Showtime EP,6.9,Electronic,XL,Philip Sherburne,2018.0,2018-06-15,687,1xaQSClXcsc1JvxZ2qnwBF,28949.0,2018-06-15,2018,431,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/babe-terror-teghnojoyg/,['Electronic'],1,Electronic,"Babe, Terror",Teghnojoyg,8.0,Electronic,self-released,Jayson Greene,2023.0,2023-09-13,683,4uXWmtmigvDH9gyDa96XY3,755.0,2023-09-13,2023,106,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/babeheaven-home-for-now/,['Pop/R&B'],1,Pop/R&B,Babeheaven,Home for Now,6.6,Pop/R&B,AWAL,Jemima Skala,2020.0,2020-11-20,559,0RlWCq8bq0lJgR6ZTvcqjQ,53545.0,2020-11-20,2020,10,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/babehoven-demonstrating-visible-differences-of-height-ep/,['Rock'],1,Rock,Babehoven,Demonstrating Visible Differences of Height EP,7.2,Rock,self-released,Linnie Greene,2020.0,2020-02-20,406,3Yjr5lVbAr2Fe7Lmpwja70,18586.0,2020-02-20,2020,44,0.0,4.0,1.0,both
https://www.pitchfork.com/reviews/albums/babehoven-light-moving-time/,['Rock'],1,Rock,Babehoven,Light Moving Time,7.4,Rock,Double Double Whammy,Jane Bua,2022.0,2022-11-01,573,3Yjr5lVbAr2Fe7Lmpwja70,18586.0,2022-11-01,2022,10,0.0,4.0,4.0,both
https://www.pitchfork.com/reviews/albums/babehoven-nastavi-calliope/,['Rock'],1,Rock,Babehoven,"Nastavi, Calliope",7.0,Rock,self-released,Max Freedman,2021.0,2021-07-12,493,3Yjr5lVbAr2Fe7Lmpwja70,18586.0,2021-07-12,2021,13,0.0,4.0,2.0,both
https://www.pitchfork.com/reviews/albums/babehoven-sunk/,['Rock'],1,Rock,Babehoven,Sunk EP,7.3,Rock,Double Double Whammy,Holden Seidlitz,2022.0,2022-03-09,512,3Yjr5lVbAr2Fe7Lmpwja70,18586.0,2022-03-09,2022,2,0.0,4.0,3.0,both
https://www.pitchfork.com/reviews/albums/babes-in-toyland-fontanelle/,['Unknown'],0,Unknown,Babes in Toyland,Fontanelle,9.0,Reprise / Southern,Reprise / Southern,Amy Phillips,1992.0,2025-02-16,3907,3Xdna5z74yNICNKqdaNX9z,185212.0,2025-02-16,2025,1,33.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/baby-keem-the-melodic-blue/,['Rap'],1,Rap,Baby Keem,The Melodic Blue,6.4,Rap,pgLang / Columbia,Dylan Green,2021.0,2021-09-15,846,5SXuuuRpukkTvsLuUknva1,3121234.0,2021-09-15,2021,149,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/baby-mel-el-chito/,['Rap'],1,Rap,Baby Mel,EL CHITO,7.4,Rap,self-released,Alphonse Pierre,2025.0,2025-07-03,584,74aMbFWmUsvRDYTLJqvNY4,17072.0,2025-07-03,2025,187,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/baby-queen-quarter-life-crisis/,['Pop/R&B'],1,Pop/R&B,Baby Queen,Quarter Life Crisis,6.7,Pop/R&B,Polydor,Katherine St. Asaph,2023.0,2023-11-14,763,4VqlewwKZJoIcA88PYHUDd,140489.0,2023-11-14,2023,51,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/baby-rose-through-and-through/,['Pop/R&B'],1,Pop/R&B,Baby Rose,Through and Through,7.6,Pop/R&B,Secretly Canadian,Emma Madden,2023.0,2023-05-03,601,6Z4JcgqrqgysyHIPRtDIHo,102509.0,2023-05-03,2023,38,0.0,2.0,2.0,both
https://www.pitchfork.com/reviews/albums/baby-rose-to-myself/,['Pop/R&B'],1,Pop/R&B,Baby Rose,To Myself,7.5,Pop/R&B,Human Re Sources,Michelle Hyun Kim,2019.0,2019-08-29,560,6Z4JcgqrqgysyHIPRtDIHo,102509.0,2019-08-29,2019,22,0.0,2.0,1.0,both
https://www.pitchfork.com/reviews/albums/baby-smoove-hardwood-classic/,['Rap'],1,Rap,Baby Smoove,Hardwood Classic,5.8,Rap,Dha,Alphonse Pierre,2020.0,2020-12-10,518,15oLsNy8mZYaIukh4eDhXy,470923.0,2020-12-10,2020,187,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/babybaby-explores-food-near-me-weather-tomorrow/,['Rock'],1,Rock,babybaby_explores,"Food Near Me, Weather Tomorrow",7.0,Rock,No Gold,Zach Schonfeld,2023.0,2023-03-07,604,2hSrGXXGohzgYCb3QxENPG,2543.0,2023-03-07,2023,65,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/babychiefdoit-animals-only/,['Rap'],1,Rap,BabyChiefDoit,ANIMALS ONLY,7.6,Rap,Artist Partner Group,Alphonse Pierre,2024.0,2024-10-09,651,1J1pGfTqp5ReVIX8Z1Wzsg,467482.0,2024-10-09,2024,187,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/babyface-ray-face/,['Rap'],1,Rap,Babyface Ray,FACE,7.1,Rap,Wavy Gang / EMPIRE,Dylan Green,2022.0,2022-02-01,864,3zZ88AwlTwfCJkowsFCvLA,384344.0,2022-02-01,2022,149,0.0,3.0,2.0,both
https://www.pitchfork.com/reviews/albums/babyface-ray-mob/,['Rap'],1,Rap,Babyface Ray,MOB,7.5,Rap,Wavy Gang / EMPIRE,Dylan Green,2022.0,2022-12-08,726,3zZ88AwlTwfCJkowsFCvLA,384344.0,2022-12-08,2022,149,0.0,3.0,3.0,both
https://www.pitchfork.com/reviews/albums/babyface-ray-unfckwitable/,['Rap'],1,Rap,Babyface Ray,Unf*ckwitable,6.0,Rap,Wavy Gang / EMPIRE,Alphonse Pierre,2021.0,2021-02-11,568,3zZ88AwlTwfCJkowsFCvLA,384344.0,2021-02-11,2021,187,0.0,3.0,1.0,both
https://www.pitchfork.com/reviews/albums/babyfxce-the-x-tape/,['Rap'],1,Rap,Babyfxce E,The X Tape,6.5,Rap,,Alphonse Pierre,2023.0,2023-10-11,704,7a8ZndeHGrkS7xIM8060Xw,148336.0,2023-10-11,2023,187,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/babymetal-metal-galaxy/,['Metal'],1,Metal,Babymetal,Metal Galaxy,4.7,Metal,Cooking Vinyl / earMUSIC,Grayson Haver Currin,2019.0,2019-10-16,407,630wzNP2OL7fl4Xl0GnMWq,2719349.0,2019-10-16,2019,155,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/babymorocco-amour/,['Electronic'],1,Electronic,Babymorocco,Amour,7.1,Electronic,True Panther,E.R. Pulgar,2024.0,2025-01-15,630,6EyzBjjCPBP7s5W8d3wMOe,16544.0,2025-01-15,2025,9,1.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/babytron-6/,['Rap'],1,Rap,BabyTron,6,6.8,Rap,The Hip Hop Lab / EMPIRE,Dylan Green,2023.0,2023-06-15,535,0sKsReKseslDlhxmbN6wLk,640245.0,2023-06-15,2023,149,0.0,3.0,3.0,both
https://www.pitchfork.com/reviews/albums/babytron-bin-reaper-3-new-testament/,['Rap'],1,Rap,BabyTron,Bin Reaper 3: New Testament,7.2,Rap,The Hip Hop Lab / EMPIRE,P.J. McCormick,2023.0,2023-01-20,653,0sKsReKseslDlhxmbN6wLk,640245.0,2023-01-20,2023,3,0.0,3.0,2.0,both
https://www.pitchfork.com/reviews/albums/babyxsosa-babyxsosa-ep/,['Rap'],1,Rap,Babyxsosa,Babyxsosa EP,6.6,Rap,self-released,Dylan Green,2023.0,2023-11-17,642,0z6XSqpMBqmhaRVWduV9HJ,115048.0,2023-11-17,2023,149,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/bachelor-doomin-sun/,['Rock'],1,Rock,Bachelor,Doomin’ Sun,7.1,Rock,Polyvinyl,Peyton Thomas,2021.0,2021-06-03,732,7gaQpWSoE8KlD4OzW6Bc1f,22476.0,2021-06-03,2021,47,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/backroad-gee-reporting-live-from-the-back-of-the-roads/,['Rap'],1,Rap,BackRoad Gee,Reporting Live (From the Back of the Roads),7.7,Rap,,Jessica Kariisa,2021.0,2021-11-23,736,51op6E2hjkeutwFhgw32mL,41799.0,2021-11-23,2021,12,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/backxwash-his-happiness-shall-come-first-even-though-we-are-suffering/,['Rap'],1,Rap,Backxwash,HIS HAPPINESS SHALL COME FIRST EVEN THOUGH WE ARE SUFFERING,7.6,Rap,Ugly Hag,Adlan Jackson,2022.0,2022-12-06,639,4du3q8TIzsZxZZKdRT23Jg,48228.0,2022-12-06,2022,14,0.0,2.0,2.0,both
https://www.pitchfork.com/reviews/albums/backxwash-i-lie-here-buried-with-my-rings-and-my-dresses/,['Rap'],1,Rap,Backxwash,I LIE HERE BURIED WITH MY RINGS AND MY DRESSES,7.6,Rap,Ugly Hag,Stephen Kearse,2021.0,2021-07-09,606,4du3q8TIzsZxZZKdRT23Jg,48228.0,2021-07-09,2021,104,0.0,2.0,1.0,both
https://www.pitchfork.com/reviews/albums/bad-books-iii/,['Rock'],1,Rock,Bad Books,III,7.4,Rock,Loma Vista,Nina Corcoran,2019.0,2019-06-22,570,0e9H8oaYYRCKFXOVv848nt,58916.0,2019-06-22,2019,105,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/bad-boy-chiller-crew-charva-anthems-ep/,['Rap'],1,Rap,Bad Boy Chiller Crew,Charva Anthems EP,6.9,Rap,Relentless / House Anxiety,Will Pritchard,2021.0,2021-05-17,561,5SRr4ZJMoygWecytkIwlaV,380719.0,2021-05-17,2021,51,0.0,4.0,2.0,both
https://www.pitchfork.com/reviews/albums/bad-boy-chiller-crew-disrespectful/,['Rap'],1,Rap,Bad Boy Chiller Crew,Disrespectful,8.0,Rap,Relentless,Drew Millard,2022.0,2022-02-11,1395,5SRr4ZJMoygWecytkIwlaV,380719.0,2022-02-11,2022,6,0.0,4.0,3.0,both
https://www.pitchfork.com/reviews/albums/bad-boy-chiller-crew-full-wack-no-brakes/,['Rap'],1,Rap,Bad Boy Chiller Crew,Full Wack No Brakes,7.5,Rap,House Anxiety,Will Pritchard,2020.0,2020-09-29,591,5SRr4ZJMoygWecytkIwlaV,380719.0,2020-09-29,2020,51,0.0,4.0,1.0,both
https://www.pitchfork.com/reviews/albums/bad-boy-chiller-crew-influential/,['Rap'],1,Rap,Bad Boy Chiller Crew,Influential,6.8,Rap,Relentless,Dani Blum,2023.0,2023-12-20,671,5SRr4ZJMoygWecytkIwlaV,380719.0,2023-12-20,2023,64,0.0,4.0,4.0,both
https://www.pitchfork.com/reviews/albums/bad-brains-i-against-i/,['Rock'],1,Rock,Bad Brains,I Against I,9.3,Rock,SST,Nabil Ayers,1986.0,2020-07-26,2208,1oVj9JmPUPg4SQ2uerV2xc,518128.0,2020-07-26,2020,1,34.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/bad-bunny-debi-tirar-mas-fotos/,"['Rap', 'Pop/R&B']",2,Rap,Bad Bunny,DeBÍ TiRAR MáS FOToS,8.8,Rap / Pop/R&B,Rimas,Tatiana Lee Rodriguez,2025.0,2025-01-14,1419,4q3ewBCX7sLwd24euuV69X,102264935.0,2025-01-14,2025,9,0.0,7.0,7.0,both
https://www.pitchfork.com/reviews/albums/bad-bunny-el-ultimo-tour-del-mundo/,"['Rap', 'Pop/R&B']",2,Rap,Bad Bunny,El Último Tour del Mundo,7.7,Rap / Pop/R&B,Rimas,Matthew Ismael Ruiz,2020.0,2020-12-08,779,4q3ewBCX7sLwd24euuV69X,102264935.0,2020-12-08,2020,83,0.0,7.0,4.0,both
https://www.pitchfork.com/reviews/albums/bad-bunny-las-que-no-iban-a-salir/,"['Rap', 'Pop/R&B']",2,Rap,Bad Bunny,LAS QUE NO IBAN A SALIR,7.2,Rap / Pop/R&B,Rimas,Matthew Ismael Ruiz,2020.0,2020-05-16,749,4q3ewBCX7sLwd24euuV69X,102264935.0,2020-05-16,2020,83,0.0,7.0,3.0,both
https://www.pitchfork.com/reviews/albums/bad-bunny-nadie-sabe-lo-que-va-a-pasar-manana/,"['Rap', 'Pop/R&B']",2,Rap,Bad Bunny,nadie sabe lo que va a pasar mañana,7.4,Rap / Pop/R&B,Rimas,Isabelia Herrera,2023.0,2023-10-17,811,4q3ewBCX7sLwd24euuV69X,102264935.0,2023-10-17,2023,22,0.0,7.0,6.0,both
https://www.pitchfork.com/reviews/albums/bad-bunny-un-verano-sin-ti/,"['Rap', 'Pop/R&B']",2,Rap,Bad Bunny,Un Verano Sin Ti,8.4,Rap / Pop/R&B,Rimas,Jennifer Mota,2022.0,2022-05-14,1042,4q3ewBCX7sLwd24euuV69X,102264935.0,2022-05-14,2022,1,0.0,7.0,5.0,both
https://www.pitchfork.com/reviews/albums/bad-bunny-x-100pre/,"['Rap', 'Pop/R&B']",2,Rap,Bad Bunny,X 100pre,8.2,Rap / Pop/R&B,Rimas,Matthew Ismael Ruiz,2018.0,2019-01-03,781,4q3ewBCX7sLwd24euuV69X,102264935.0,2019-01-03,2019,83,1.0,7.0,1.0,both
https://www.pitchfork.com/reviews/albums/bad-bunny-yhlqmdlg/,"['Rap', 'Pop/R&B']",2,Rap,Bad Bunny,YHLQMDLG,8.5,Rap / Pop/R&B,Rimas,Matthew Ismael Ruiz,2020.0,2020-03-05,1044,4q3ewBCX7sLwd24euuV69X,102264935.0,2020-03-05,2020,83,0.0,7.0,2.0,both
https://www.pitchfork.com/reviews/albums/bad-gyal-worldwide-angel/,['Pop/R&B'],1,Pop/R&B,Bad Gyal,Worldwide Angel,6.2,Pop/R&B,Puro / CANADA,Philip Sherburne,2018.0,2018-03-01,677,4F4pp8NUW08JuXwnoxglpN,2193035.0,2018-03-01,2018,431,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/bad-history-month-old-blues/,['Rock'],1,Rock,Bad History Month,Old Blues,7.3,Rock,Exploding in Sound,Nina Corcoran,2020.0,2020-05-07,589,0pZup8YQscNrnOy6Yw9pea,2590.0,2020-05-07,2020,105,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/badbadnotgood-late-night-tales/,['Jazz'],1,Jazz,BADBADNOTGOOD,Late Night Tales,7.6,Jazz,Night Time Stories Ltd.,Sheldon Pearce,2017.0,2017-08-05,738,65dGLGjkw3UbddUg2GKQoZ,878054.0,2017-08-05,2017,157,0.0,2.0,1.0,both
https://www.pitchfork.com/reviews/albums/badbadnotgood-talk-memory/,['Jazz'],1,Jazz,BADBADNOTGOOD,Talk Memory,8.0,Jazz,XL,Dean Van Nguyen,2021.0,2021-10-11,662,65dGLGjkw3UbddUg2GKQoZ,878054.0,2021-10-11,2021,78,0.0,2.0,2.0,both
https://www.pitchfork.com/reviews/albums/badge-epoque-ensemble-clouds-of-joy/,['Jazz'],1,Jazz,Badge Époque Ensemble,Clouds of Joy,7.4,Jazz,Telephone Explosion,Daniel Felsenthal,2022.0,2022-09-09,789,08E0CO6MC1ykoQP5VQt4hL,7090.0,2022-09-09,2022,48,0.0,3.0,3.0,both
https://www.pitchfork.com/reviews/albums/badge-epoque-ensemble-nature-man-and-woman-ep/,['Jazz'],1,Jazz,Badge Époque Ensemble,"Nature, Man & Woman EP",7.5,Jazz,Telephone Explosion,Stuart Berman,2019.0,2020-01-10,788,08E0CO6MC1ykoQP5VQt4hL,7090.0,2020-01-10,2020,213,1.0,3.0,1.0,both
https://www.pitchfork.com/reviews/albums/badge-epoque-ensemble-self-help/,['Jazz'],1,Jazz,Badge Époque Ensemble,Self Help,7.6,Jazz,Telephone Explosion,Stuart Berman,2020.0,2020-11-21,639,08E0CO6MC1ykoQP5VQt4hL,7090.0,2020-11-21,2020,213,0.0,3.0,2.0,both
https://www.pitchfork.com/reviews/albums/baio-man-of-the-world/,['Electronic'],1,Electronic,Baio,Man of the World,5.6,Electronic,Glassnote,Philip Cosores,2017.0,2017-07-07,623,0VMFTqmv0hYlWruyBERT95,393692.0,2017-07-07,2017,9,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/baka-not-nice-4milli/,['Rap'],1,Rap,Baka Not Nice,4Milli,4.7,Rap,OVO Sound / Warner Bros.,Stephen Kearse,2018.0,2018-08-08,582,3yvCFkK57FXH7JIwZQ5CmU,136234.0,2018-08-08,2018,104,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/baldi-gerycz-duo-after-commodore-perry-service-plaza/,"['Jazz', 'Experimental']",2,Jazz,Baldi/Gerycz Duo,After Commodore Perry Service Plaza,7.1,Jazz / Experimental,American Dreams,Fred Thomas,2020.0,2021-01-06,535,3W5JSivrknDg2W86ByUpdk,211.0,2021-01-06,2021,8,1.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/bali-baby-baylor-swift/,['Rap'],1,Rap,Bali Baby,Baylor Swift,7.4,Rap,TWIN,Sheldon Pearce,2018.0,2018-05-12,870,5hPcCMWgf6Qu9vUQVySwcY,270075.0,2018-05-12,2018,157,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/bamba-pana-poaa/,['Global'],1,Global,Bamba Pana,Poaa,7.2,Global,Nyege Nyege Tapes,Philip Sherburne,2018.0,2018-08-28,883,1PHwATzL7LLfI8Vk4jB0oq,2154.0,2018-08-28,2018,431,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/bambara-love-on-my-mind/,['Rock'],1,Rock,Bambara,Love on My Mind,7.5,Rock,Wharf Cat,Zhenzhen Yu,2022.0,2022-03-04,639,0JHvODQe3KnriRMPuZPNL6,29276.0,2022-03-04,2022,18,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/bambii-infinity-club-ii/,['Electronic'],1,Electronic,BAMBII,INFINITY CLUB II,7.6,Electronic,Because Music,Cameron Cook,2025.0,2025-06-20,610,6kf69CwzgodrETRgzcjX95,26345.0,2025-06-20,2025,30,0.0,2.0,2.0,both
https://www.pitchfork.com/reviews/albums/bambii-infinity-club/,['Electronic'],1,Electronic,BAMBII,INFINITY CLUB,7.6,Electronic,Innovative Leisure,Isabelia Herrera,2023.0,2023-08-04,800,6kf69CwzgodrETRgzcjX95,26345.0,2023-08-04,2023,22,0.0,2.0,1.0,both
https://www.pitchfork.com/reviews/albums/band-of-horses-things-are-great/,['Rock'],1,Rock,Band of Horses,Things Are Great,7.3,Rock,BMG,Evan Rytlewski,2022.0,2022-03-08,717,0OdUWJ0sBjDrqHygGUXeCF,1043702.0,2022-03-08,2022,149,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/bandgang-lonnie-bands-kod/,['Rap'],1,Rap,BandGang Lonnie Bands,KOD,7.7,Rap,TF Entertainment / EMPIRE,Alphonse Pierre,2019.0,2019-05-08,547,4cvioOApDsIRQKVaEnqB9z,66750.0,2019-05-08,2019,187,0.0,2.0,1.0,both
https://www.pitchfork.com/reviews/albums/bandgang-lonnie-bands-scorpion-eyes/,['Rap'],1,Rap,BandGang Lonnie Bands,Scorpion Eyes,7.3,Rap,Anti Media / TF Entertainment,Alphonse Pierre,2022.0,2022-08-03,617,4cvioOApDsIRQKVaEnqB9z,66750.0,2022-08-03,2022,187,0.0,2.0,2.0,both
https://www.pitchfork.com/reviews/albums/bandmanrill-club-godfather/,['Rap'],1,Rap,Bandmanrill,Club Godfather,7.3,Rap,Warner,Dylan Green,2022.0,2022-11-10,783,2SyMN1PdSuQpZgrYXrkai1,71846.0,2022-11-10,2022,149,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/bankroll-fresh-in-bank-we-trust/,['Rap'],1,Rap,Bankroll Fresh,In Bank We Trust,7.1,Rap,Street Money Worldwide,Jackson Howard,2020.0,2020-04-04,690,7FBDXY8U17aasVTH3rgxbS,599248.0,2020-04-04,2020,24,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/banks-iii/,['Pop/R&B'],1,Pop/R&B,Banks,III,6.5,Pop/R&B,Harvest,Noah Yoo,2019.0,2019-07-17,605,2xe8IXgCTpwHE3eA9hTs4n,1078881.0,2019-07-17,2019,26,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/banoffee-look-at-us-now-dad/,['Pop/R&B'],1,Pop/R&B,Banoffee,Look At Us Now Dad,6.8,Pop/R&B,Cascine / Dot Dash,Colin Lodewick,2020.0,2020-02-26,504,0BZ0jp1b95bdcX23MZRU4A,22255.0,2020-02-26,2020,12,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/bar-italia-the-twits/,['Rock'],1,Rock,Bar Italia,The Twits,6.9,Rock,Matador,Samuel Hyland,2023.0,2023-11-07,647,6tYmTHApvspl6KAgTfHjAY,81868.0,2023-11-07,2023,22,0.0,2.0,2.0,both
https://www.pitchfork.com/reviews/albums/bar-italia-tracey-denim/,['Rock'],1,Rock,Bar Italia,Tracey Denim,6.9,Rock,Matador,Philip Sherburne,2023.0,2023-05-24,860,6tYmTHApvspl6KAgTfHjAY,81868.0,2023-05-24,2023,431,0.0,2.0,1.0,both
https://www.pitchfork.com/reviews/albums/bardo-pond-amanita-25th-anniversary-edition/,['Rock'],1,Rock,Bardo Pond,Amanita (25th Anniversary Edition),8.0,Rock,Matador,Dave Segal,2021.0,2021-10-11,755,2ZHNwvYaMbD8zuObAXVHEr,26982.0,2021-10-11,2021,17,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/barely-march-marely-barch/,['Rock'],1,Rock,Barely March,Marely Barch,7.5,Rock,Halloween,Ian Cohen,2018.0,2018-05-12,875,4OvS7wB4286nQFPPRJ2QLX,1320.0,2018-05-12,2018,225,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/bark-psychosis-hex/,"['Experimental', 'Rock']",2,Experimental,Bark Psychosis,Hex,9.0,Experimental / Rock,Caroline,Colin Joyce,1994.0,2024-04-21,1712,0QwH5InvCwfL4UbYkjP9pi,40601.0,2024-04-21,2024,69,30.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/barker-stochastic-drift/,['Electronic'],1,Electronic,Barker,Stochastic Drift,8.6,Electronic,Smalltown Supersound,Harry Tafoya,2025.0,2025-04-09,962,3LEGPWdr7sarYtf2u0ETWN,32557.0,2025-04-09,2025,29,0.0,3.0,3.0,both
https://www.pitchfork.com/reviews/albums/barker-unfixed-ep/,['Electronic'],1,Electronic,Barker,Unfixed EP,7.1,Electronic,Smalltown Supersound,Harry Tafoya,2023.0,2023-08-31,430,3LEGPWdr7sarYtf2u0ETWN,32557.0,2023-08-31,2023,29,0.0,3.0,2.0,both
https://www.pitchfork.com/reviews/albums/barker-utility/,['Electronic'],1,Electronic,Barker,Utility,8.2,Electronic,Ostgut Ton,Philip Sherburne,2019.0,2019-09-16,485,3LEGPWdr7sarYtf2u0ETWN,32557.0,2019-09-16,2019,431,0.0,3.0,1.0,both
https://www.pitchfork.com/reviews/albums/baroness-gold-and-grey/,['Metal'],1,Metal,Baroness,Gold & Grey,8.0,Metal,Abraxan Hymns,Kim Kelly,2019.0,2019-06-25,764,3KdXhEwbqFHfNfSk7L9E87,284032.0,2019-06-25,2019,17,0.0,2.0,1.0,both
https://www.pitchfork.com/reviews/albums/baroness-stone/,['Metal'],1,Metal,Baroness,Stone,6.2,Metal,Abraxan Hymns,Grayson Haver Currin,2023.0,2023-09-20,908,3KdXhEwbqFHfNfSk7L9E87,284032.0,2023-09-20,2023,155,0.0,2.0,2.0,both
https://www.pitchfork.com/reviews/albums/barrie-barbara/,['Pop/R&B'],1,Pop/R&B,Barrie,Barbara,6.2,Pop/R&B,Winspear,Shaad D’Souza,2022.0,2022-03-31,596,1pHO6SCEw9tuRx0IVMFL0g,66130.0,2022-03-31,2022,78,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/bartees-strange-farm-to-table/,['Rock'],1,Rock,Bartees Strange,Farm to Table,8.0,Rock,4AD,Jayson Greene,2022.0,2022-06-21,808,6Gl4Q3ePw6HKMfIOix5QpG,58710.0,2022-06-21,2022,106,0.0,3.0,2.0,both
https://www.pitchfork.com/reviews/albums/bartees-strange-horror/,['Rock'],1,Rock,Bartees Strange,Horror,6.5,Rock,4AD,Zach Schonfeld,2025.0,2025-02-24,757,6Gl4Q3ePw6HKMfIOix5QpG,58710.0,2025-02-24,2025,65,0.0,3.0,3.0,both
https://www.pitchfork.com/reviews/albums/bartees-strange-live-forever/,['Rock'],1,Rock,Bartees Strange,Live Forever,8.2,Rock,Memory Music,Brian Josephs,2020.0,2020-10-06,873,6Gl4Q3ePw6HKMfIOix5QpG,58710.0,2020-10-06,2020,13,0.0,3.0,1.0,both
https://www.pitchfork.com/reviews/albums/bas-we-only-talk-about-real-shit-when-were-fucked-up/,['Rap'],1,Rap,Bas,We Only Talk About Real Shit When We’re Fucked Up,6.3,Rap,Dreamville / Interscope,Dylan Green,2023.0,2023-12-20,778,70gP6Ry4Uo0Yx6uzPIdaiJ,641533.0,2023-12-20,2023,149,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/basher-doubles/,['Jazz'],1,Jazz,Basher,Doubles,7.0,Jazz,Sinking City,Sadie Sartini Garner,2022.0,2022-10-12,824,5R4RoARrqvWRT5GEjYHcWp,235708.0,2022-10-12,2022,60,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/basic-channel-bcd/,['Electronic'],1,Electronic,Basic Channel,BCD,9.4,Electronic,Basic Channel,Rob Arcand,1995.0,2024-09-15,2213,37um1uxI92g4ll61LzrtB5,37606.0,2024-09-15,2024,19,29.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/basic-plumbing-keeping-up-appearances/,['Rock'],1,Rock,Basic Plumbing,Keeping Up Appearances,7.0,Rock,Basic Plumbing,Jesse Dorris,2020.0,2020-01-31,832,55HO6KzHhlDYOZeJQEYSgZ,497.0,2020-01-31,2020,61,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/basic-this-is-basic/,"['Rock', 'Experimental']",2,Rock,BASIC,This Is BASIC,7.6,Rock / Experimental,No Quarter,Matthew Blackwell,2024.0,2024-09-17,728,56NuyJiasD7jZqwSPRg1th,925.0,2024-09-17,2024,39,0.0,1.0,1.0,both
https://www.pitchfork.com/reviews/albums/basside-fuck-it-up-ep/,['Electronic'],1,Electronic,Basside,Fuck It Up EP,6.9,Electronic,Sorry,Colin Joyce,2021.0,2021-04-08,598,1Oc8whczB0ya9jgVzx6djF,10368.0,2021-04-08,2021,69,0.0,1.0,1.0,both
