artist,album,score,genre,label,reviewer,album_year,review_date,length,url,artist_id,followers_count,review_datetime,review_year,reviewer_reviews,review_release_difference,artist_reviews,artist_review_number
Bob Dylan,"Travelin’ Thru, Featuring Johnny Cash: The Bootleg Series Vol. 15",8.0,Rock,Columbia / Legacy,Stephen Thomas Erlewine,2019.0,2019-11-08,1045,https://www.pitchfork.com/reviews/albums/bob-dylan-travelin-thru-featuring-johnny-cash-the-bootleg-series-vol-15/,74ASZWbe4lXaubB36ztrGX,7356547.0,2019-11-08,2019,133,0.0,10.0,6.0
Bob Dylan,Rough and Rowdy Ways,9.0,Rock,Columbia,Sam Sodomsky,2020.0,2020-06-18,1318,https://www.pitchfork.com/reviews/albums/bob-dylan-rough-and-rowdy-ways/,74ASZWbe4lXaubB36ztrGX,7356547.0,2020-06-18,2020,180,0.0,10.0,7.0
Bob Dylan,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",8.6,Rock,Columbia / Legacy,Jayson Greene,2023.0,2023-01-30,1635,https://www.pitchfork.com/reviews/albums/bob-dylan-fragments-time-out-of-mind-sessions-1996-1997-the-bootleg-series-vol-17/,74ASZWbe4lXaubB36ztrGX,7356547.0,2023-01-30,2023,106,0.0,10.0,8.0
Bob Dylan,The Complete Budokan 1978,6.1,Rock,Columbia / Legacy,Stephen Thomas Erlewine,2023.0,2023-11-25,811,https://www.pitchfork.com/reviews/albums/bob-dylan-the-complete-budokan-1978/,74ASZWbe4lXaubB36ztrGX,7356547.0,2023-11-25,2023,133,0.0,10.0,9.0
Bob Dylan,Desire,9.0,Rock,Columbia,Elizabeth Nelson,1976.0,2024-01-14,1898,https://www.pitchfork.com/reviews/albums/bob-dylan-desire/,74ASZWbe4lXaubB36ztrGX,7356547.0,2024-01-14,2024,18,48.0,10.0,10.0
Bob Moses,Battle Lines,5.6,Pop/R&B,Domino,Ben Cardew,2018.0,2018-09-18,619,https://www.pitchfork.com/reviews/albums/bob-moses-battle-lines/,6LHsnRBUYhFyt01PdKXAF5,419779.0,2018-09-18,2018,175,0.0,1.0,1.0
Bob Mould,Sunshine Rock,7.6,Rock,Merge,Stephen Thomas Erlewine,2019.0,2019-02-06,613,https://www.pitchfork.com/reviews/albums/bob-mould-sunshine-rock/,0fWvSXbvztkeHEnEuYvU2A,80222.0,2019-02-06,2019,133,0.0,1.0,1.0
Bob Seger & The Last Heard,Heavy Music: The Complete Cameo Recordings 1966-1967,8.2,Rock,ABKCO,Stephen Thomas Erlewine,2018.0,2018-09-14,1015,https://www.pitchfork.com/reviews/albums/bob-seger-and-the-last-heard-heavy-music-the-complete-cameo-recordings-1966-1967/,485uL27bPomh29R4JmQehQ,2877558.0,2018-09-14,2018,133,0.0,1.0,1.0
Bob Weir,Bobby Weir & Wolf Bros: Live in Colorado,6.8,Rock,Third Man,Jonathan Williger,2022.0,2022-02-18,1019,https://www.pitchfork.com/reviews/albums/various-artists-bobby-weir-and-wolf-bros-live-in-colorado/,6YB0tbDGk01Q0P6wcHPjpC,131950.0,2022-02-18,2022,34,0.0,3.0,1.0
Bob Weir,"Bobby Weir & Wolf Bros: Live in Colorado, Vol. 2",7.3,Rock,Third Man,Sadie Sartini Garner,2022.0,2022-10-13,1063,https://www.pitchfork.com/reviews/albums/bob-weir-bobby-weir-and-wolf-bros-live-in-colorado-vol-2/,6YB0tbDGk01Q0P6wcHPjpC,131950.0,2022-10-13,2022,60,0.0,3.0,2.0
Bob Weir,Ace (50th Anniversary Deluxe Edition),7.6,Rock,Rhino,Andy Cush,2023.0,2023-01-25,1112,https://www.pitchfork.com/reviews/albums/bob-weir-ace-50th-anniversary-deluxe-edition/,6YB0tbDGk01Q0P6wcHPjpC,131950.0,2023-01-25,2023,69,0.0,3.0,3.0
Bobbie Gentry,The Delta Sweete,8.7,Folk/Country,Capitol,John Lingan,1968.0,2021-09-12,1784,https://www.pitchfork.com/reviews/albums/bobbie-gentry-the-delta-sweete/,4E9w0bms6HcEppFlWjeW2d,77870.0,2021-09-12,2021,3,53.0,1.0,1.0
Bobby Bare,Bobby Bare Sings Shel Silverstein Plus,8.2,Folk/Country,Bear Family,Stephen Thomas Erlewine,2020.0,2020-10-08,1912,https://www.pitchfork.com/reviews/albums/bobby-bare-bobby-bare-sings-shel-silverstein-plus/,69wzuykaVXlRS5KVygESvd,192944.0,2020-10-08,2020,133,0.0,1.0,1.0
Bobby Gillespie,Utopian Ashes,7.3,Rock,Third Man,Evan Rytlewski,2021.0,2021-07-22,569,https://www.pitchfork.com/reviews/albums/bobby-gillespie-jehnny-beth-utopian-ashes/,77aJXR27gzqvC7CEko5h3o,6826.0,2021-07-22,2021,149,0.0,1.0,1.0
Bobby Krlic,Midsommar (Original Score),7.6,Experimental,Milan,Margaret Farrell,2019.0,2019-07-10,439,https://www.pitchfork.com/reviews/albums/bobby-krlic-midsommar-original-score/,0e3tj3Rn5xXhUmOjn2cv1J,14494.0,2019-07-10,2019,43,0.0,1.0,1.0
Bobby Shmurda,BodBoy EP,5.7,Rap,GS9 / OneRPM,Matthew Ritchie,2022.0,2022-08-05,570,https://www.pitchfork.com/reviews/albums/bobby-shmurda-bodboy-ep/,34Y0ldeyUv7jBvukWOGASO,1603514.0,2022-08-05,2022,29,0.0,1.0,1.0
Body Count,Bloodlust,5.7,Metal / Rap,Century Media,Saby Reyes-Kulkarni,2017.0,2017-04-13,801,https://www.pitchfork.com/reviews/albums/23038-bloodlust/,5KCph1z3jaSwhtwPzoYp6i,329458.0,2017-04-13,2017,39,0.0,1.0,1.0
Body Meat,Truck Music,7.5,Experimental,self-released,Sam Hockley-Smith,2019.0,2019-04-26,480,https://www.pitchfork.com/reviews/albums/body-meat-truck-music/,4BrSvpXSgT02JhhNULggJk,7065.0,2019-04-26,2019,3,0.0,3.0,1.0
Body Meat,Year of the Orc EP,7.0,Experimental,self-released,Colin Joyce,2021.0,2021-04-06,571,https://www.pitchfork.com/reviews/albums/body-meat-year-of-the-orc-ep/,4BrSvpXSgT02JhhNULggJk,7065.0,2021-04-06,2021,69,0.0,3.0,2.0
Body Meat,Starchris,8.2,Experimental,Partisan,Sam Goldner,2024.0,2024-08-27,1018,https://www.pitchfork.com/reviews/albums/body-meat-starchris/,4BrSvpXSgT02JhhNULggJk,7065.0,2024-08-27,2024,70,0.0,3.0,3.0
Body Meπa,The Work Is Slow,7.7,Rock,Hausu Mountain,Joshua Minsoo Kim,2021.0,2021-06-04,580,https://www.pitchfork.com/reviews/albums/body-mepa-the-work-is-slow/,1PudW8bwZ5VUGzwDfy9Z02,919.0,2021-06-04,2021,64,0.0,1.0,1.0
Body/Dilloway/Head,Body/Dilloway/Head,7.4,Rock / Experimental,Three Lobed,Jonathan Williger,2021.0,2021-11-29,663,https://www.pitchfork.com/reviews/albums/bodydillowayhead-bodydillowayhead/,33vekJ4aNA8wH7RC6yXJrK,451.0,2021-11-29,2021,34,0.0,1.0,1.0
Body/Head,The Switch,8.0,Rock,Matador,Marc Masters,2018.0,2018-07-13,510,https://www.pitchfork.com/reviews/albums/bodyhead-the-switch/,7iWLSJUrdU7ijowTmAHMCc,11530.0,2018-07-13,2018,50,0.0,1.0,1.0
Boldy James,The Price of Tea in China,8.0,Rap,ALC,Paul A. Thompson,2020.0,2020-02-24,771,https://www.pitchfork.com/reviews/albums/boldy-james-the-price-of-tea-in-china/,4fpwOzxFRMVGfd197dKIdY,306944.0,2020-02-24,2020,99,0.0,9.0,1.0
Boldy James,Manger on McNichols,7.7,Rap / Jazz,Sector 7-G,Nadine Smith,2020.0,2020-07-28,628,https://www.pitchfork.com/reviews/albums/boldy-james-sterling-toles-manger-on-mcnichols/,4fpwOzxFRMVGfd197dKIdY,306944.0,2020-07-28,2020,85,0.0,9.0,2.0
Boldy James,The Versace Tape,7.7,Rap,Griselda,Paul A. Thompson,2020.0,2020-08-14,646,https://www.pitchfork.com/reviews/albums/boldy-james-the-versace-tape/,4fpwOzxFRMVGfd197dKIdY,306944.0,2020-08-14,2020,99,0.0,9.0,3.0
Boldy James,Real Bad Boldy,7.6,Rap,Real Bad Man,Pete Tosiello,2020.0,2021-01-04,722,https://www.pitchfork.com/reviews/albums/boldy-james-real-bad-man-real-bad-boldy/,4fpwOzxFRMVGfd197dKIdY,306944.0,2021-01-04,2021,53,1.0,9.0,4.0
Boldy James,Bo Jackson,8.0,Rap,ALC,Dylan Green,2021.0,2021-08-17,793,https://www.pitchfork.com/reviews/albums/boldy-james-the-alchemist-bo-jackson/,4fpwOzxFRMVGfd197dKIdY,306944.0,2021-08-17,2021,149,0.0,9.0,5.0
Boldy James,Killing Nothing,7.3,Rap,Real Bad Man,Mehan Jayasuriya,2022.0,2022-05-23,688,https://www.pitchfork.com/reviews/albums/boldy-james-real-bad-man-killing-nothing/,4fpwOzxFRMVGfd197dKIdY,306944.0,2022-05-23,2022,33,0.0,9.0,6.0
Boldy James,Across the Tracks,7.8,Rap,Near Mint,Stephen Kearse,2024.0,2024-07-16,729,https://www.pitchfork.com/reviews/albums/boldy-james-conductor-williams-across-the-tracks/,4fpwOzxFRMVGfd197dKIdY,306944.0,2024-07-16,2024,104,0.0,9.0,7.0
Boldy James,The Bricktionary,7.8,Rap,Boldy James / SRFSCHL,Matthew Ritchie,2024.0,2024-12-07,869,https://www.pitchfork.com/reviews/albums/boldy-james-harry-fraud-the-bricktionary/,4fpwOzxFRMVGfd197dKIdY,306944.0,2024-12-07,2024,29,0.0,9.0,8.0
Boldy James,Murder During Drug Traffic,7.7,Rap,self-released,Dash Lewis,2025.0,2025-01-17,775,https://www.pitchfork.com/reviews/albums/boldy-james-richgains-murder-during-drug-traffic/,4fpwOzxFRMVGfd197dKIdY,306944.0,2025-01-17,2025,53,0.0,9.0,9.0
Bolis Pupul,Letter to Yu,8.0,Electronic,DEEWEE / Because Music,Eric Torres,2024.0,2024-03-09,677,https://www.pitchfork.com/reviews/albums/bolis-pupul-letter-to-yu/,0dSnTqwXok006MwsjjlzUl,26188.0,2024-03-09,2024,98,0.0,1.0,1.0
Bolts of Melody,Film Noir,7.0,Rock,Outer Battery,Stuart Berman,2024.0,2024-01-23,671,https://www.pitchfork.com/reviews/albums/bolts-of-melody-film-noir/,5OcWmY02Ps5bgHknBl3jhs,545.0,2024-01-23,2024,213,0.0,1.0,1.0
Bomba Estéreo,Deja,7.0,Pop/R&B,Sony Music Latin,Gio Santiago,2021.0,2021-09-18,701,https://www.pitchfork.com/reviews/albums/bomba-estereo-deja/,5n9bMYfz9qss2VOW89EVs2,1144671.0,2021-09-18,2021,7,0.0,1.0,1.0
Bombay Bicycle Club,Everything Else Has Gone Wrong,5.9,Rock,Caroline International / Island,Aimee Cliff,2020.0,2020-01-23,814,https://www.pitchfork.com/reviews/albums/bombay-bicycle-club-everything-else-has-gone-wrong/,3pTE9iaJTkWns3mxpNQlJV,873128.0,2020-01-23,2020,35,0.0,1.0,1.0
Bon Iver,"i,i",8.8,Rock,Jagjaguwar,Matthew Strauss,2019.0,2019-08-09,849,https://www.pitchfork.com/reviews/albums/bon-iver-ii/,4LEiUm1SRbFMgfqnQTwUbQ,3938959.0,2019-08-09,2019,28,0.0,3.0,1.0
Bon Iver,"SABLE,EP",7.8,Rock,Jagjaguwar,Brady Brickner-Wood,2024.0,2024-10-18,783,https://www.pitchfork.com/reviews/albums/bon-iver-sable-ep/,4LEiUm1SRbFMgfqnQTwUbQ,3938959.0,2024-10-18,2024,45,0.0,3.0,2.0
Bon Iver,"SABLE, fABLE",8.1,Rock,Jagjaguwar,Alex Robert Ross,2025.0,2025-04-10,1169,https://www.pitchfork.com/reviews/albums/bon-iver-sable-fable/,4LEiUm1SRbFMgfqnQTwUbQ,3938959.0,2025-04-10,2025,8,0.0,3.0,3.0
Bonjay,Lush Life,7.4,Electronic,Mysteries of Trade,Chris Randle,2018.0,2018-06-02,464,https://www.pitchfork.com/reviews/albums/bonjay-lush-life/,12Jc0PCNtdYxqlBev0EqGJ,1717.0,2018-06-02,2018,9,0.0,1.0,1.0
Bonnie Baxter,AXIS,7.2,Experimental,Hausu Mountain,Colin Joyce,2019.0,2019-10-22,522,https://www.pitchfork.com/reviews/albums/bonnie-baxter-axis/,1BzWF7VaVxI5XrqWRxJH6x,4510.0,2019-10-22,2019,69,0.0,1.0,1.0
Bonnie Raitt,Nick of Time,8.2,Rock,Capitol,Emma Carmichael,1989.0,2022-01-16,2122,https://www.pitchfork.com/reviews/albums/bonnie-raitt-nick-of-time/,4KDyYWR7IpxZ7xrdYbKrqY,806408.0,2022-01-16,2022,1,33.0,2.0,1.0
Bonnie Raitt,Just Like That...,7.0,Rock,Redwing,Alfred Soto,2022.0,2022-04-26,772,https://www.pitchfork.com/reviews/albums/bonnie-raitt-just-like-that/,4KDyYWR7IpxZ7xrdYbKrqY,806408.0,2022-04-26,2022,48,0.0,2.0,2.0
Bonnie “Prince” Billy,Best Troubador,7.4,Folk/Country,Drag City,Sam Sodomsky,2017.0,2017-05-09,636,https://www.pitchfork.com/reviews/albums/23120-best-troubador/,2zAvisjImPICTNsRgagqlV,134125.0,2017-05-09,2017,180,0.0,5.0,1.0
Bonnie “Prince” Billy,When We Are Inhuman,7.1,Folk/Country / Experimental,37d03d,Jayson Greene,2019.0,2019-09-12,731,https://www.pitchfork.com/reviews/albums/bonnie-prince-billy-bryce-dessner-when-we-are-inhuman/,2zAvisjImPICTNsRgagqlV,134125.0,2019-09-12,2019,106,0.0,5.0,2.0
Bonnie “Prince” Billy,I Made a Place,7.1,Folk/Country,Drag City / Palace,Sam Sodomsky,2019.0,2019-11-15,847,https://www.pitchfork.com/reviews/albums/bonnie-prince-billy-i-made-a-place/,2zAvisjImPICTNsRgagqlV,134125.0,2019-11-15,2019,180,0.0,5.0,3.0
Bonnie “Prince” Billy,Keeping Secrets Will Destroy You,7.7,Folk/Country,Drag City,Grayson Haver Currin,2023.0,2023-08-14,1005,https://www.pitchfork.com/reviews/albums/bonnie-prince-billy-keeping-secrets-will-destroy-you/,2zAvisjImPICTNsRgagqlV,134125.0,2023-08-14,2023,155,0.0,5.0,4.0
Bonnie “Prince” Billy,The Purple Bird,7.7,Folk/Country,No Quarter,Stephen M. Deusner,2025.0,2025-01-30,895,https://www.pitchfork.com/reviews/albums/bonnie-prince-billy-the-purple-bird/,2zAvisjImPICTNsRgagqlV,134125.0,2025-01-30,2025,117,0.0,5.0,5.0
Bonny Doon,Bonny Doon,7.4,Rock,Salinas,Nina Corcoran,2017.0,2017-03-18,641,https://www.pitchfork.com/reviews/albums/22998-bonny-doon/,0AL8XXRh7fUrHAMLoDv9rn,25379.0,2017-03-18,2017,105,0.0,3.0,1.0
Bonny Doon,Longwave,6.3,Rock,Woodsist,Calum Marsh,2018.0,2018-03-23,442,https://www.pitchfork.com/reviews/albums/bonny-doon-longwave/,0AL8XXRh7fUrHAMLoDv9rn,25379.0,2018-03-23,2018,26,0.0,3.0,2.0
Bonny Doon,Let There Be Music,7.1,Rock,Anti-,Stephen Thomas Erlewine,2023.0,2023-06-22,557,https://www.pitchfork.com/reviews/albums/bonny-doon-let-there-be-music/,0AL8XXRh7fUrHAMLoDv9rn,25379.0,2023-06-22,2023,133,0.0,3.0,3.0
Bonny Light Horseman,Bonny Light Horseman,7.8,Rock / Folk/Country,37d03d,Grayson Haver Currin,2020.0,2020-01-29,718,https://www.pitchfork.com/reviews/albums/bonny-light-horseman-bonny-light-horseman/,0Qi9Fcmn1DJAoG8Agf5ibb,70916.0,2020-01-29,2020,155,0.0,2.0,1.0
Bonny Light Horseman,Rolling Golden Holy,7.3,Rock / Folk/Country,37d03d,Amanda Wicks,2022.0,2022-10-14,543,https://www.pitchfork.com/reviews/albums/bonny-light-horseman-rolling-golden-holy/,0Qi9Fcmn1DJAoG8Agf5ibb,70916.0,2022-10-14,2022,21,0.0,2.0,2.0
Bonobo,Fabric Presents Bonobo,5.8,Electronic / Jazz,Fabric,Andy Beta,2019.0,2019-02-26,556,https://www.pitchfork.com/reviews/albums/bonobo-fabric-presents-bonobo/,0cmWgDlu9CwTgxPhf403hb,1467318.0,2019-02-26,2019,180,0.0,2.0,1.0
Bonobo,Fragments,5.4,Electronic / Jazz,Ninja Tune,Sam Goldner,2022.0,2022-01-18,662,https://www.pitchfork.com/reviews/albums/bonobo-fragments/,0cmWgDlu9CwTgxPhf403hb,1467318.0,2022-01-18,2022,70,0.0,2.0,2.0
Boogarins,Sombrou Dúvida,6.6,OAR,OAR,Linnie Greene,2019.0,2019-05-17,447,https://www.pitchfork.com/reviews/albums/boogarins-sombrou-duvida/,0ohvsn0lgt51qZUbu9ct4s,130180.0,2019-05-17,2019,44,0.0,1.0,1.0
Booji Boys,Weekend Rocker,7.0,Rock,Drunken Sailor,Margaret Farrell,2017.0,2018-01-13,552,https://www.pitchfork.com/reviews/albums/booji-boys-weekend-rocker/,2gR0MjzJmCMUYm78yYL9R7,1213.0,2018-01-13,2018,43,1.0,1.0,1.0
Booker Little,Out Front,9.3,Jazz,Candid,Hank Shteamer,1961.0,2022-08-07,2440,https://www.pitchfork.com/reviews/albums/booker-little-out-front/,0EVTtmYUUanPKBFdPcSYiv,10184.0,2022-08-07,2022,6,61.0,1.0,1.0
Booker Stardrum,Temporary etc.,7.7,Experimental,NNA Tapes,Philip Sherburne,2018.0,2018-12-20,534,https://www.pitchfork.com/reviews/albums/booker-stardrum-temporary-etc/,5pHsBWZqG49vT69cBDbDZ5,1053.0,2018-12-20,2018,431,0.0,1.0,1.0
Boris,Dear,7.3,Rock,Sargent House,Saby Reyes-Kulkarni,2017.0,2017-07-13,786,https://www.pitchfork.com/reviews/albums/boris-dear/,3EgMK920cIH5aLxFnJ6zSi,177548.0,2017-07-13,2017,39,0.0,4.0,1.0
Boris,LφVE & EVφL,5.8,Rock,Third Man,Grayson Haver Currin,2019.0,2019-10-04,450,https://www.pitchfork.com/reviews/albums/boris-love-and-evol/,3EgMK920cIH5aLxFnJ6zSi,177548.0,2019-10-04,2019,155,0.0,4.0,2.0
Boris,NO,7.7,Rock,self-released,Grayson Haver Currin,2020.0,2020-07-07,710,https://www.pitchfork.com/reviews/albums/boris-no/,3EgMK920cIH5aLxFnJ6zSi,177548.0,2020-07-07,2020,155,0.0,4.0,3.0
Boris,W,7.8,Rock,Sacred Bones,Brian Coney,2022.0,2022-02-11,602,https://www.pitchfork.com/reviews/albums/boris-w/,3EgMK920cIH5aLxFnJ6zSi,177548.0,2022-02-11,2022,13,0.0,4.0,4.0
Born Under a Rhyming Planet,Diagonals,7.5,Electronic / Rock,DDS,Jesse Dorris,2022.0,2022-09-08,678,https://www.pitchfork.com/reviews/albums/born-under-a-rhyming-planet-diagonals/,2CkIeZpO29YNc8WeDdUT6H,1822.0,2022-09-08,2022,61,0.0,1.0,1.0
Bory,Who’s a Good Boy,7.3,Rock,Earth Libraries,Brad Shoup,2023.0,2023-12-21,548,https://www.pitchfork.com/reviews/albums/bory-whos-a-good-boy/,0hoeAoy85pnXBuYeOh6O16,1006.0,2023-12-21,2023,32,0.0,1.0,1.0
Boss Hog,Brood X,7.8,Rock,In the Red,Stuart Berman,2017.0,2017-04-01,952,https://www.pitchfork.com/reviews/albums/23051-brood-x/,5wv1hX9cr8S324nYzHuVs7,57629.0,2017-04-01,2017,213,0.0,1.0,1.0
Bossman Dlow,Mr Beat the Road,7.0,Rap,Alamo,Alphonse Pierre,2024.0,2024-03-19,729,https://www.pitchfork.com/reviews/albums/bossman-dlow-mr-beat-the-road/,23xFbA9rYgRX8mreqysWPc,757436.0,2024-03-19,2024,187,0.0,2.0,1.0
Bossman Dlow,Dlow Curry,7.4,Rap,Alamo,Paul A. Thompson,2024.0,2025-01-17,559,https://www.pitchfork.com/reviews/albums/bossman-dlow-dlow-curry/,23xFbA9rYgRX8mreqysWPc,757436.0,2025-01-17,2025,99,1.0,2.0,2.0
Boundary,Epicenter Imager,7.2,Electronic,Brutaż / Clone,Maxie Younger,2025.0,2025-07-10,578,https://www.pitchfork.com/reviews/albums/boundary-epicenter-imager/,1hJO0ngj5eZT0uNzuZpXi8,30686.0,2025-07-10,2025,3,0.0,1.0,1.0
Boy Harsher,Careful,7.2,Electronic,Nude Club,Kevin Lozano,2019.0,2019-02-04,450,https://www.pitchfork.com/reviews/albums/boy-harsher-careful/,4iom7VVRU6AHRIu1JUXpLG,405683.0,2019-02-04,2019,35,0.0,2.0,1.0
Boy Harsher,The Runner (Original Soundtrack),6.2,Electronic,Nude Club,Zhenzhen Yu,2022.0,2022-01-25,576,https://www.pitchfork.com/reviews/albums/boy-harsher-the-runner-original-soundtrack/,4iom7VVRU6AHRIu1JUXpLG,405683.0,2022-01-25,2022,18,0.0,2.0,2.0
Boy Pablo,Wachito Rico,4.1,Rock,U OK?,Adlan Jackson,2020.0,2020-10-28,604,https://www.pitchfork.com/reviews/albums/boy-pablo-wachito-rico/,7wbkl3zgDZEoZer357mVIw,1265237.0,2020-10-28,2020,14,0.0,1.0,1.0
Boy Scouts,Free Company,8.1,Folk/Country,Anti-,Peyton Thomas,2019.0,2019-09-05,752,https://www.pitchfork.com/reviews/albums/boy-scouts-free-company/,3Nrfpe0tUJi4K4DXYWgMUX,81123405.0,2019-09-05,2019,47,0.0,2.0,1.0
Boy Scouts,Wayfinder,7.3,Folk/Country,Anti-,Jayson Greene,2021.0,2021-10-20,619,https://www.pitchfork.com/reviews/albums/boy-scouts-wayfinder/,3Nrfpe0tUJi4K4DXYWgMUX,81123405.0,2021-10-20,2021,106,0.0,2.0,2.0
Boygenius,Boygenius EP,8.3,Rock,Matador,Dayna Evans,2018.0,2018-10-26,972,https://www.pitchfork.com/reviews/albums/boygenius-boygenius-ep/,1hLiboQ98IQWhpKeP9vRFw,1075812.0,2018-10-26,2018,7,0.0,3.0,1.0
Boygenius,The Record,8.2,Rock,Interscope,Cat Zhang,2023.0,2023-03-31,1269,https://www.pitchfork.com/reviews/albums/boygenius-the-record/,1hLiboQ98IQWhpKeP9vRFw,1075812.0,2023-03-31,2023,33,0.0,3.0,2.0
Boygenius,The Rest EP,7.5,Rock,Interscope,Olivia Horn,2023.0,2023-10-13,1062,https://www.pitchfork.com/reviews/albums/boygenius-the-rest-ep/,1hLiboQ98IQWhpKeP9vRFw,1075812.0,2023-10-13,2023,40,0.0,3.0,3.0
Boz Scaggs,Silk Degrees,8.8,Rock,Columbia,Sam Sodomsky,1976.0,2021-11-14,2104,https://www.pitchfork.com/reviews/albums/boz-scaggs-silk-degrees/,46njgd2Rq9tZc4ZjeQMgbh,859078.0,2021-11-14,2021,180,45.0,1.0,1.0
Braid,Frame & Canvas (25th Anniversary Edition),8.6,Rock,Polyvinyl,Ian Cohen,2023.0,2023-04-14,1246,https://www.pitchfork.com/reviews/albums/braid-frame-and-canvas-25th-anniversary-edition/,36gdsrHzKZ0Wyb3uH7ZbEv,54127.0,2023-04-14,2023,225,0.0,1.0,1.0
Braids,Shadow Offering,7.2,Electronic,Secret City,Arielle Gordon,2020.0,2020-06-22,702,https://www.pitchfork.com/reviews/albums/braids-shadow-offering/,6JX35IQ1Yw84Yjzq2Y5p5i,41238.0,2020-06-22,2020,100,0.0,2.0,1.0
Braids,Euphoric Recall,6.5,Electronic,Secret City,Peyton Thomas,2023.0,2023-05-03,555,https://www.pitchfork.com/reviews/albums/braids-euphoric-recall/,6JX35IQ1Yw84Yjzq2Y5p5i,41238.0,2023-05-03,2023,47,0.0,2.0,2.0
Brainiac,The Predator Nominate EP,7.5,Rock,Touch and Go,Matthew Blackwell,2023.0,2023-01-20,574,https://www.pitchfork.com/reviews/albums/brainiac-the-predator-nominate-ep/,0No2Og1pAwgw0eMmY6PPVP,32416.0,2023-01-20,2023,39,0.0,1.0,1.0
Brand New,Science Fiction,8.3,Rock,Procrastinate! Music Traitors,Ian Cohen,2017.0,2017-08-23,1209,https://www.pitchfork.com/reviews/albums/brand-new-science-fiction/,168dgYui7ExaU612eooDF1,760972.0,2017-08-23,2017,225,0.0,1.0,1.0
Brandee Younger,Brand New Life,7.6,Jazz,Impulse!,Matthew Ismael Ruiz,2023.0,2023-04-14,621,https://www.pitchfork.com/reviews/albums/brandee-younger-brand-new-life/,1DT11FntvMnaU47ZZWlTpB,33020.0,2023-04-14,2023,83,0.0,2.0,1.0
Brandee Younger,Gadabout Season,6.4,Jazz,Impulse!,Rae-Aila Crumble,2025.0,2025-06-16,714,https://www.pitchfork.com/reviews/albums/brandee-younger-gadabout-season/,1DT11FntvMnaU47ZZWlTpB,33020.0,2025-06-16,2025,8,0.0,2.0,2.0
Brandi Carlile,"By the Way, I Forgive You",6.9,Folk/Country,Elektra,Alfred Soto,2018.0,2018-02-17,741,https://www.pitchfork.com/reviews/albums/brandi-carlile-by-the-way-i-forgive-you/,2sG4zTOLvjKG1PSoOyf5Ej,926317.0,2018-02-17,2018,48,0.0,1.0,1.0
Brandon Coleman,Resistance,6.7,Experimental,Brainfeeder,Andy Beta,2018.0,2018-09-28,488,https://www.pitchfork.com/reviews/albums/brandon-coleman-resistance/,4bGyNopyvJLq0YAcfsyMSM,467.0,2018-09-28,2018,180,0.0,1.0,1.0
Brandon Wardell,An ASMR Album,5.7,Experimental,Nice Life,Larry Fitzmaurice,2018.0,2018-06-09,772,https://www.pitchfork.com/reviews/albums/brandon-wardell-an-asmr-album/,4xgPaHoIcAlF1U1cDc1rKG,20.0,2018-06-09,2018,44,0.0,1.0,1.0
Brandy,B7,6.8,Pop/R&B,Brand Nu / eOne,Stephen Kearse,2020.0,2020-08-05,735,https://www.pitchfork.com/reviews/albums/brandy-b7/,05oH07COxkXKIMt6mIPRee,4116512.0,2020-08-05,2020,104,0.0,1.0,1.0
Brandy Clark,Your Life Is a Record,7.5,Folk/Country,Warner,Sam Sodomsky,2020.0,2020-03-06,823,https://www.pitchfork.com/reviews/albums/brandy-clark-your-life-is-a-record/,5vMAKlvvMNSRQRYCAvpG6S,78282.0,2020-03-06,2020,180,0.0,2.0,1.0
Brandy Clark,Brandy Clark,6.8,Folk/Country,Warner,Stephen M. Deusner,2023.0,2023-05-23,659,https://www.pitchfork.com/reviews/albums/brandy-clark-brandy-clark/,5vMAKlvvMNSRQRYCAvpG6S,78282.0,2023-05-23,2023,117,0.0,2.0,2.0
Breeze,Only Up,6.8,Rock,Hand Drawn Dracula,Jack Riedy,2021.0,2021-08-27,554,https://www.pitchfork.com/reviews/albums/breeze-only-up/,5Rp3IEFrKbq1sCRWez5XoE,66184.0,2021-08-27,2021,4,0.0,1.0,1.0
Brendon Anderegg,June,7.4,Electronic,Thrill Jockey,Philip Sherburne,2018.0,2018-06-22,604,https://www.pitchfork.com/reviews/albums/brendon-anderegg-june/,4T6ReisxAnFJqDjpKmfWNN,269.0,2018-06-22,2018,431,0.0,1.0,1.0
Brent Faiyaz,Sonder Son,6.1,Pop/R&B,Lost Kids,Claire Lobenfeld,2017.0,2017-10-28,567,https://www.pitchfork.com/reviews/albums/brent-faiyaz-sonder-son/,3tlXnStJ1fFhdScmQeLpuG,7882512.0,2017-10-28,2017,27,0.0,5.0,1.0
Brent Faiyaz,Lost EP,6.6,Pop/R&B,Lost Kids,Margaret Farrell,2018.0,2018-11-06,564,https://www.pitchfork.com/reviews/albums/brent-faiyaz-lost-ep/,3tlXnStJ1fFhdScmQeLpuG,7882512.0,2018-11-06,2018,43,0.0,5.0,2.0
Brent Faiyaz,Fuck the World,7.5,Pop/R&B,Lost Kids,Alphonse Pierre,2020.0,2020-02-15,428,https://www.pitchfork.com/reviews/albums/brent-faiyaz-fuck-the-world/,3tlXnStJ1fFhdScmQeLpuG,7882512.0,2020-02-15,2020,187,0.0,5.0,3.0
